bedrooms,bathrooms,size_sqm,plot_size_sqm,age_years,distance_to_cbd_km,gated_community,has_pool,has_garage,has_backup_power,has_borehole,price_ghs,city_Cape Coast,city_Kumasi,city_Takoradi,city_Tamale,city_Tema,property_type_Detached House,property_type_Semi-Detached,property_type_Townhouse,price_per_sqm_proxy,total_rooms,is_far_from_cbd
4,3,213.9,0.0,18,12.28,0,0,0,1,0,871051.7,False,True,False,False,False,False,False,False,213.9,7,0
5,5,234.5,547.7,26,10.28,0,0,1,1,1,857023.82,True,False,False,False,False,False,True,False,234.5,10,0
3,3,157.7,290.0,3,2.39,0,0,0,0,1,1697852.71,False,False,False,False,False,False,False,True,157.7,6,0
4,3,231.4,526.3,18,1.44,0,0,0,0,1,2618817.58,False,False,False,False,False,True,False,False,231.4,7,0
4,3,223.7,0.0,4,3.67,0,0,0,1,1,1109740.89,False,True,False,False,False,False,False,False,223.7,7,0
3,3,184.2,0.0,9,17.76,0,0,0,0,0,919720.66,False,False,False,False,False,False,False,False,184.2,6,1
3,2,169.4,298.0,22,0.52,1,0,1,0,0,1307371.5,False,False,False,False,False,True,False,False,169.4,5,0
5,5,225.5,0.0,3,1.51,0,0,0,0,0,1745756.59,False,False,False,False,False,False,False,False,225.5,10,0
4,4,209.0,0.0,0,4.98,0,0,0,1,0,1770536.68,False,False,False,False,False,False,False,False,209.0,8,0
5,4,219.7,436.5,28,3.79,0,0,0,0,1,1142771.72,False,True,False,False,False,True,False,False,219.7,9,0
3,3,240.5,485.1,25,2.84,0,0,1,1,1,2042239.38,False,False,False,False,False,True,False,False,240.5,6,0
3,2,142.0,328.3,12,5.8,0,0,1,0,0,671544.04,True,False,False,False,False,True,False,False,142.0,5,0
3,3,191.6,0.0,19,8.86,0,0,0,1,0,1189397.71,False,False,False,False,False,False,False,False,191.6,6,0
3,3,143.6,185.2,29,4.25,0,0,0,1,0,366367.58,False,False,False,True,False,True,False,False,143.6,6,0
3,2,177.6,311.5,25,12.68,1,0,1,0,1,583363.23,True,False,False,False,False,False,False,True,177.6,5,0
2,2,147.4,350.9,22,7.94,0,0,1,0,1,943113.49,False,False,False,False,True,False,False,True,147.4,4,0
4,4,178.6,353.6,1,4.93,1,0,0,0,1,2466894.56,False,False,False,False,False,True,False,False,178.6,8,0
4,3,233.2,359.8,5,11.53,0,0,1,0,0,1102829.47,False,True,False,False,False,False,False,True,233.2,7,0
2,1,136.1,337.3,23,1.24,1,0,1,0,0,1143759.75,False,False,False,False,True,False,False,True,136.1,3,0
2,2,142.4,230.7,23,2.3,0,0,1,1,0,1197188.91,False,False,False,False,False,False,False,True,142.4,4,0
4,3,271.2,432.7,12,1.61,0,0,1,0,0,1271411.54,False,False,True,False,False,False,False,True,271.2,7,0
1,1,138.4,0.0,22,15.02,1,0,0,1,1,639484.09,False,False,False,False,True,False,False,False,138.4,2,1
6,5,324.2,553.1,19,7.24,1,0,0,1,1,2445035.8,False,False,False,False,True,True,False,False,324.2,11,0
3,2,192.5,357.2,10,14.81,0,1,0,1,1,1180984.55,False,True,False,False,False,True,False,False,192.5,5,0
6,6,320.2,721.5,0,2.08,1,0,1,1,0,5059908.78,False,False,False,False,False,True,False,False,320.2,12,0
4,3,220.4,539.7,2,8.65,1,1,1,1,1,3071834.31,False,False,False,False,False,False,False,True,220.4,7,0
2,2,130.5,195.8,16,7.97,1,1,1,0,1,1385828.83,False,False,False,False,False,False,False,True,130.5,4,0
4,4,217.2,0.0,7,23.11,1,0,0,0,0,508171.23,True,False,False,False,False,False,False,False,217.2,8,1
5,5,280.9,489.0,25,2.58,0,0,0,0,0,1532656.4,False,True,False,False,False,True,False,False,280.9,10,0
6,6,301.9,490.3,7,2.48,0,0,0,0,0,1048071.93,False,False,False,True,False,False,False,True,301.9,12,0
5,4,232.8,0.0,22,10.31,1,0,0,0,1,494829.49,False,False,False,True,False,False,False,False,232.8,9,0
1,1,101.0,0.0,9,14.32,0,0,0,0,1,668315.81,False,False,False,False,False,False,False,False,101.0,2,0
4,3,219.8,503.9,16,12.09,1,0,1,0,1,1281025.31,False,False,False,False,True,True,False,False,219.8,7,0
4,4,202.4,426.7,26,12.0,0,0,1,0,1,1214124.26,False,False,False,False,True,True,False,False,202.4,8,0
4,4,157.6,324.6,5,1.63,1,0,1,0,0,1800478.41,False,False,False,False,True,True,False,False,157.6,8,0
3,3,206.2,315.1,9,4.16,0,0,1,1,0,1031070.34,True,False,False,False,False,True,False,False,206.2,6,0
2,1,119.0,0.0,12,8.31,1,0,0,0,0,561926.75,False,False,False,False,True,False,False,False,119.0,3,0
2,2,143.6,344.8,14,19.63,0,0,1,0,0,1126020.97,False,False,False,False,False,True,False,False,143.6,4,1
6,5,309.3,439.8,20,12.01,0,0,0,1,0,1470957.74,False,True,False,False,False,True,False,False,309.3,11,0
4,4,190.6,0.0,14,5.51,1,0,1,0,1,885449.99,False,False,True,False,False,False,False,False,190.6,8,0
2,2,187.8,276.8,25,9.55,1,1,0,0,0,1431411.84,False,False,False,False,True,True,False,False,187.8,4,0
4,4,205.1,502.6,7,22.15,0,0,1,0,1,759204.11,True,False,False,False,False,True,False,False,205.1,8,1
4,4,231.9,576.8,25,3.11,0,0,1,0,1,894427.61,False,False,False,True,False,False,False,True,231.9,8,0
5,5,233.0,352.3,23,7.74,0,0,1,0,1,922401.96,False,True,False,False,False,False,True,False,233.0,10,0
4,3,221.7,526.6,4,1.48,1,0,1,1,0,3833102.36,False,False,False,False,False,True,False,False,221.7,7,0
3,2,148.9,199.4,21,2.19,0,0,1,1,0,647392.81,False,False,True,False,False,False,False,True,148.9,5,0
3,3,194.5,343.1,20,7.51,0,0,0,0,0,737165.79,False,False,True,False,False,True,False,False,194.5,6,0
5,5,226.5,0.0,9,3.67,0,0,1,1,0,1631993.41,False,False,False,False,True,False,False,False,226.5,10,0
2,1,177.9,221.0,29,16.43,0,1,1,1,1,1079499.2,False,False,False,False,True,True,False,False,177.9,3,1
4,4,192.6,267.2,19,0.72,0,0,1,0,0,2119229.12,False,False,False,False,False,True,False,False,192.6,8,0
4,4,213.5,300.2,16,3.68,0,0,1,0,1,1535746.95,False,False,False,False,True,False,False,True,213.5,8,0
4,3,190.2,0.0,20,2.33,0,0,0,0,0,866337.83,False,False,False,False,False,False,False,False,190.2,7,0
3,3,204.7,334.0,24,10.54,0,0,1,0,1,1159020.31,False,False,False,False,True,False,True,False,204.7,6,0
2,2,85.4,195.0,7,3.58,0,1,1,0,1,487969.78,False,False,False,True,False,True,False,False,85.4,4,0
3,3,186.7,231.1,15,0.84,0,0,1,0,0,969476.87,False,True,False,False,False,True,False,False,186.7,6,0
6,6,285.6,576.6,2,1.27,0,0,1,0,0,2160179.98,False,True,False,False,False,False,False,True,285.6,12,0
1,1,95.1,209.0,5,2.81,1,0,1,0,1,591953.71,True,False,False,False,False,True,False,False,95.1,2,0
3,3,212.7,0.0,4,16.07,1,0,0,0,0,1263636.64,False,False,False,False,False,False,False,False,212.7,6,1
4,3,205.5,361.8,26,22.81,0,0,0,0,1,723868.01,False,False,False,False,True,True,False,False,205.5,7,1
2,2,149.7,0.0,24,9.88,0,0,1,0,0,494881.55,False,True,False,False,False,False,False,False,149.7,4,0
2,1,137.0,0.0,16,2.61,1,0,1,0,0,1095786.33,False,False,False,False,False,False,False,False,137.0,3,0
3,3,170.4,379.0,14,2.78,1,0,1,0,0,2020870.83,False,False,False,False,False,True,False,False,170.4,6,0
4,4,175.0,231.2,12,14.79,1,0,0,1,1,1065580.97,False,True,False,False,False,True,False,False,175.0,8,0
3,2,102.3,167.3,3,9.97,1,0,0,0,1,1135969.61,False,False,False,False,False,True,False,False,102.3,5,0
3,3,173.0,393.8,29,4.48,1,0,1,0,1,895560.86,False,True,False,False,False,False,False,True,173.0,6,0
2,2,159.0,0.0,24,1.72,0,0,0,0,1,380918.77,True,False,False,False,False,False,False,False,159.0,4,0
1,1,103.6,0.0,6,1.5,0,0,0,1,1,508360.62,False,True,False,False,False,False,False,False,103.6,2,0
4,4,262.9,542.8,15,8.78,0,0,1,0,0,1287067.12,False,False,False,False,True,False,True,False,262.9,8,0
3,3,153.3,222.9,14,2.39,1,0,1,0,0,1104388.11,False,False,False,False,False,True,False,False,153.3,6,0
4,4,232.5,461.4,15,0.54,0,0,0,0,0,1116422.67,False,False,False,True,False,True,False,False,232.5,8,0
4,3,229.0,0.0,12,7.95,1,0,0,1,0,533257.58,False,False,False,True,False,False,False,False,229.0,7,0
3,3,148.2,283.5,23,5.93,1,0,1,0,1,888307.09,False,True,False,False,False,False,True,False,148.2,6,0
1,1,135.4,0.0,23,3.84,1,0,0,0,1,702687.64,False,False,False,False,True,False,False,False,135.4,2,0
4,3,226.0,470.8,17,7.46,0,0,0,1,0,2376773.34,False,False,False,False,False,True,False,False,226.0,7,0
1,1,102.9,166.1,26,4.61,1,0,0,0,1,592074.46,False,False,False,False,False,True,False,False,102.9,2,0
1,1,120.2,0.0,5,13.88,0,0,0,1,0,624685.11,False,True,False,False,False,False,False,False,120.2,2,0
2,2,120.1,154.4,19,7.49,1,0,0,0,1,711638.46,False,True,False,False,False,True,False,False,120.1,4,0
2,1,145.4,0.0,11,7.3,0,0,1,0,1,680288.92,False,False,False,False,True,False,False,False,145.4,3,0
4,3,208.0,464.9,10,2.25,0,1,0,0,1,1734328.95,False,False,False,False,False,False,False,True,208.0,7,0
2,2,169.5,0.0,13,0.89,0,0,1,0,0,982478.77,False,True,False,False,False,False,False,False,169.5,4,0
4,4,211.0,290.4,14,4.13,1,0,0,1,1,1632875.23,False,True,False,False,False,True,False,False,211.0,8,0
1,1,79.3,164.9,10,21.85,1,0,0,0,1,356821.69,False,True,False,False,False,False,True,False,79.3,2,1
3,3,171.5,0.0,0,6.14,0,0,0,1,0,878292.12,False,False,True,False,False,False,False,False,171.5,6,0
2,1,95.2,195.8,21,8.86,0,0,1,1,1,461802.48,False,True,False,False,False,True,False,False,95.2,3,0
4,4,167.9,229.2,20,9.51,0,0,1,0,0,1233405.17,False,False,False,False,False,True,False,False,167.9,8,0
2,2,146.8,0.0,10,7.17,1,0,0,0,0,510979.38,False,True,False,False,False,False,False,False,146.8,4,0
3,3,205.1,267.5,10,13.04,1,0,0,0,1,2103875.86,False,False,False,False,False,True,False,False,205.1,6,0
3,3,206.7,374.2,17,7.45,1,0,1,0,1,1800841.95,False,False,False,False,False,False,True,False,206.7,6,0
6,6,265.3,0.0,29,3.97,1,0,0,0,0,624003.31,False,False,False,True,False,False,False,False,265.3,12,0
4,3,199.4,353.6,26,7.59,0,0,1,1,1,1844418.77,False,False,False,False,False,True,False,False,199.4,7,0
3,2,231.8,344.6,22,5.71,0,0,1,1,0,1331920.52,False,False,True,False,False,True,False,False,231.8,5,0
3,2,153.5,303.6,11,4.56,0,0,0,1,0,845587.16,True,False,False,False,False,True,False,False,153.5,5,0
2,2,165.3,0.0,27,2.89,0,0,1,1,1,653813.54,False,True,False,False,False,False,False,False,165.3,4,0
3,3,146.1,261.1,17,1.99,0,0,1,0,0,886066.6,True,False,False,False,False,True,False,False,146.1,6,0
5,5,269.4,350.2,27,1.99,0,0,1,0,1,691371.5,False,False,False,True,False,True,False,False,269.4,10,0
6,6,281.3,0.0,23,3.53,0,0,0,0,0,1308674.64,False,False,False,False,True,False,False,False,281.3,12,0
3,3,152.6,338.3,2,3.64,1,1,1,0,1,1108876.44,False,False,True,False,False,True,False,False,152.6,6,0
1,1,89.9,193.3,0,14.8,1,1,0,1,0,671668.16,False,False,True,False,False,True,False,False,89.9,2,0
3,3,150.9,207.1,11,10.98,1,0,0,0,0,1097857.27,False,True,False,False,False,True,False,False,150.9,6,0
4,4,205.6,311.8,20,5.61,1,0,0,1,0,1985090.36,False,False,False,False,False,False,False,True,205.6,8,0
3,3,190.4,425.5,25,6.26,0,0,0,1,0,1091918.0,False,True,False,False,False,False,False,True,190.4,6,0
3,3,170.0,0.0,5,0.69,1,0,1,0,0,1248369.68,False,False,False,False,True,False,False,False,170.0,6,0
3,3,199.0,289.5,12,5.96,0,0,0,1,1,2126565.82,False,False,False,False,False,True,False,False,199.0,6,0
3,3,165.4,0.0,7,2.77,0,0,0,0,0,887764.88,False,False,False,False,True,False,False,False,165.4,6,0
2,2,102.8,0.0,27,0.62,0,0,0,0,1,468218.77,False,False,False,False,True,False,False,False,102.8,4,0
3,3,219.3,0.0,4,7.15,1,0,0,1,1,2033264.27,False,False,False,False,False,False,False,False,219.3,6,0
5,5,253.4,0.0,20,0.51,1,0,0,0,0,972938.63,False,False,True,False,False,False,False,False,253.4,10,0
1,1,116.9,234.5,6,1.2,0,0,0,1,0,704026.46,False,True,False,False,False,False,True,False,116.9,2,0
2,2,138.1,0.0,27,2.35,0,0,0,0,1,841427.41,False,False,False,False,False,False,False,False,138.1,4,0
3,3,189.9,0.0,23,14.45,1,0,0,1,0,522172.02,False,False,True,False,False,False,False,False,189.9,6,0
1,1,98.3,221.8,17,3.55,1,1,0,1,1,1018240.82,False,False,False,False,True,True,False,False,98.3,2,0
4,3,181.6,0.0,16,9.35,0,0,0,0,0,655512.34,False,False,True,False,False,False,False,False,181.6,7,0
3,3,147.6,0.0,26,13.87,1,0,0,1,0,843895.41,False,False,False,False,False,False,False,False,147.6,6,0
4,4,208.4,264.6,26,26.15,0,0,0,1,1,564401.62,False,False,True,False,False,False,False,True,208.4,8,1
3,3,211.3,523.2,2,10.39,0,0,1,1,0,1800749.46,False,False,False,False,True,True,False,False,211.3,6,0
2,2,141.8,286.6,7,10.0,1,1,0,1,1,775375.06,True,False,False,False,False,False,False,True,141.8,4,0
2,2,144.7,205.9,17,5.15,1,0,1,0,0,368471.91,False,False,False,True,False,False,True,False,144.7,4,0
2,1,101.2,0.0,20,4.73,1,0,1,1,1,347419.57,False,False,False,True,False,False,False,False,101.2,3,0
1,1,135.5,0.0,16,44.16,0,0,1,0,0,592202.59,False,False,False,False,False,False,False,False,135.5,2,1
2,2,122.1,165.7,13,17.21,1,0,1,0,0,1124305.44,False,False,False,False,False,True,False,False,122.1,4,1
4,4,217.1,291.0,1,0.94,0,0,0,1,0,2535565.55,False,False,False,False,False,False,False,True,217.1,8,0
3,2,169.7,421.8,23,3.59,1,0,1,1,0,1349658.79,False,True,False,False,False,True,False,False,169.7,5,0
3,2,182.8,0.0,23,14.17,0,0,1,0,0,394868.06,True,False,False,False,False,False,False,False,182.8,5,0
2,2,95.7,0.0,2,4.11,0,0,1,1,1,904640.04,False,False,False,False,False,False,False,False,95.7,4,0
3,2,197.7,472.7,2,8.56,0,0,1,0,1,1329347.62,False,True,False,False,False,False,False,True,197.7,5,0
6,6,274.9,0.0,28,5.78,0,0,0,1,1,966181.14,False,True,False,False,False,False,False,False,274.9,12,0
6,5,306.4,747.1,13,6.79,0,0,0,0,1,2694324.57,False,False,False,False,False,False,False,True,306.4,11,0
4,4,188.6,318.8,12,2.15,1,0,0,1,1,1207687.63,False,False,True,False,False,False,False,True,188.6,8,0
2,1,172.3,320.6,5,4.35,1,0,1,0,0,1504643.42,False,False,False,False,True,False,False,True,172.3,3,0
5,4,213.8,433.2,6,8.22,1,0,1,0,0,659493.38,False,False,False,True,False,False,True,False,213.8,9,0
4,4,213.5,402.1,29,14.4,0,0,1,1,0,786152.45,False,True,False,False,False,False,True,False,213.5,8,0
3,2,165.9,330.5,10,1.23,0,0,0,0,0,1579698.51,False,False,False,False,False,False,False,True,165.9,5,0
2,1,120.5,0.0,17,27.51,0,0,1,0,1,214561.63,True,False,False,False,False,False,False,False,120.5,3,1
2,2,133.8,225.4,16,1.48,0,0,1,0,0,1144788.39,False,False,False,False,True,True,False,False,133.8,4,0
2,1,139.3,292.4,13,26.57,0,0,0,1,1,827529.6,False,False,False,False,False,True,False,False,139.3,3,1
3,3,165.2,368.7,20,7.86,0,0,0,1,0,827235.84,False,False,True,False,False,False,False,True,165.2,6,0
3,3,231.5,0.0,19,2.15,1,0,0,0,0,1511055.31,False,False,False,False,False,False,False,False,231.5,6,0
2,1,117.9,279.1,11,6.64,1,0,1,0,0,522702.2,False,False,True,False,False,True,False,False,117.9,3,0
3,3,149.8,0.0,1,1.83,1,0,0,1,1,1454489.49,False,False,False,False,False,False,False,False,149.8,6,0
3,2,166.3,375.8,29,3.65,0,0,1,0,1,507688.65,False,False,False,True,False,True,False,False,166.3,5,0
4,4,223.5,0.0,20,6.63,1,0,0,0,0,1558733.21,False,False,False,False,False,False,False,False,223.5,8,0
5,4,259.7,554.5,11,2.21,0,0,1,0,1,2972014.09,False,False,False,False,False,True,False,False,259.7,9,0
2,2,165.8,392.7,17,10.9,1,0,1,0,1,1049666.16,False,False,True,False,False,True,False,False,165.8,4,0
3,3,181.1,263.8,19,2.88,1,0,1,1,1,1236123.84,False,False,False,False,True,True,False,False,181.1,6,0
2,1,102.1,0.0,25,11.19,0,0,0,0,1,251162.08,False,False,True,False,False,False,False,False,102.1,3,0
4,4,269.8,406.7,23,5.66,1,0,1,1,0,2886432.28,False,False,False,False,False,True,False,False,269.8,8,0
3,2,211.2,363.9,7,14.87,0,0,1,1,0,1741516.9,False,False,False,False,False,False,False,True,211.2,5,0
3,3,128.7,0.0,23,8.18,1,0,0,0,1,528551.19,False,True,False,False,False,False,False,False,128.7,6,0
3,3,205.0,428.6,29,5.76,1,0,0,1,0,865386.9,True,False,False,False,False,True,False,False,205.0,6,0
4,4,190.7,440.2,26,1.36,1,0,1,1,1,876715.28,False,True,False,False,False,False,True,False,190.7,8,0
1,1,94.6,117.9,29,12.13,0,1,1,1,1,401842.42,True,False,False,False,False,True,False,False,94.6,2,0
2,1,159.1,0.0,14,2.13,1,0,0,0,1,1439261.78,False,False,False,False,False,False,False,False,159.1,3,0
3,3,167.7,0.0,28,34.54,1,0,1,0,0,589245.87,False,False,False,False,False,False,False,False,167.7,6,1
1,1,147.6,0.0,27,14.66,0,0,1,1,1,378451.78,False,True,False,False,False,False,False,False,147.6,2,0
5,5,275.9,0.0,7,21.08,1,0,0,0,0,997122.9,False,False,False,False,True,False,False,False,275.9,10,1
2,1,114.9,0.0,1,13.45,0,0,1,0,1,389686.73,False,True,False,False,False,False,False,False,114.9,3,0
4,4,182.9,0.0,14,3.26,1,0,0,0,0,1720104.92,False,False,False,False,False,False,False,False,182.9,8,0
6,5,324.9,0.0,25,7.79,1,0,0,1,0,1648324.45,False,False,False,False,True,False,False,False,324.9,11,0
4,3,207.2,0.0,7,3.48,0,0,1,0,0,929866.0,False,True,False,False,False,False,False,False,207.2,7,0
3,2,169.4,370.0,16,1.2,1,0,0,0,0,819446.36,False,True,False,False,False,False,False,True,169.4,5,0
4,4,163.5,0.0,17,15.13,1,0,0,0,1,432484.55,True,False,False,False,False,False,False,False,163.5,8,1
2,2,135.1,306.2,22,35.97,0,0,0,1,0,319389.78,False,False,True,False,False,False,True,False,135.1,4,1
2,2,115.7,166.6,20,1.16,0,0,0,0,0,528382.96,False,False,True,False,False,False,True,False,115.7,4,0
3,3,181.3,351.5,10,6.64,0,0,1,1,0,682313.15,False,False,False,True,False,True,False,False,181.3,6,0
6,6,236.5,578.5,23,5.61,0,0,1,1,1,1308377.26,False,False,False,False,True,False,True,False,236.5,12,0
3,3,154.4,198.1,19,3.54,0,0,1,1,0,1227302.38,False,False,False,False,True,False,False,True,154.4,6,0
1,1,97.0,148.9,29,9.94,1,0,1,0,1,480927.38,False,False,False,False,True,False,True,False,97.0,2,0
2,1,139.9,277.5,8,3.04,0,0,0,1,0,1137905.35,False,True,False,False,False,True,False,False,139.9,3,0
1,1,103.4,193.2,26,3.85,1,0,0,0,0,387388.87,True,False,False,False,False,False,False,True,103.4,2,0
3,3,176.8,410.6,6,16.98,0,0,1,1,0,1719654.29,False,False,False,False,False,True,False,False,176.8,6,1
3,2,181.4,0.0,17,2.78,0,0,1,1,0,1153571.09,False,False,False,False,False,False,False,False,181.4,5,0
4,4,206.7,343.0,24,0.89,1,0,0,1,1,2117462.58,False,False,False,False,False,True,False,False,206.7,8,0
4,3,201.1,371.1,1,1.03,1,0,0,1,0,1823418.27,False,False,True,False,False,True,False,False,201.1,7,0
2,2,125.8,252.5,23,17.31,0,0,0,1,1,367330.06,True,False,False,False,False,True,False,False,125.8,4,1
2,1,134.4,238.9,4,1.06,0,0,1,1,1,2053968.73,False,False,False,False,False,True,False,False,134.4,3,0
4,4,213.9,0.0,24,12.53,0,0,0,1,0,464218.06,True,False,False,False,False,False,False,False,213.9,8,0
4,3,238.5,428.2,24,11.65,1,0,1,0,1,2414551.24,False,False,False,False,False,False,False,True,238.5,7,0
4,4,160.9,231.0,19,3.62,0,0,0,1,1,742589.51,True,False,False,False,False,True,False,False,160.9,8,0
4,3,199.7,0.0,27,0.82,0,0,1,0,1,703145.53,False,False,True,False,False,False,False,False,199.7,7,0
2,1,92.6,143.0,26,9.91,1,0,0,0,1,686828.04,False,False,False,False,False,False,False,True,92.6,3,0
2,1,143.9,289.9,26,3.54,1,0,1,1,0,934314.5,False,True,False,False,False,True,False,False,143.9,3,0
6,6,349.2,842.2,21,8.65,0,1,0,0,1,1866978.08,False,True,False,False,False,False,False,True,349.2,12,0
4,3,243.3,332.5,27,32.86,1,0,0,0,1,1565096.23,False,False,False,False,False,True,False,False,243.3,7,1
2,2,159.4,324.2,11,4.56,1,0,1,1,1,1153950.62,False,False,True,False,False,True,False,False,159.4,4,0
4,4,205.8,425.5,15,0.82,1,1,1,0,0,1274011.6,False,False,True,False,False,False,False,True,205.8,8,0
4,4,239.3,560.1,7,5.23,1,0,0,1,0,2897972.53,False,False,False,False,False,True,False,False,239.3,8,0
4,3,272.9,570.0,9,7.49,0,0,0,0,1,1720921.41,False,False,True,False,False,True,False,False,272.9,7,0
1,1,91.5,0.0,8,3.17,1,0,1,0,0,397407.75,True,False,False,False,False,False,False,False,91.5,2,0
4,3,182.0,382.6,1,9.52,1,1,1,0,0,1129537.39,True,False,False,False,False,False,False,True,182.0,7,0
4,3,231.1,294.3,4,6.0,1,0,0,0,0,1624617.11,False,False,True,False,False,True,False,False,231.1,7,0
4,3,223.8,0.0,12,20.21,0,0,0,1,1,358103.44,False,False,False,True,False,False,False,False,223.8,7,1
4,4,221.8,0.0,10,14.8,0,0,1,1,0,551347.36,True,False,False,False,False,False,False,False,221.8,8,0
5,5,241.0,370.4,16,18.59,0,0,1,1,0,1639882.32,False,False,False,False,False,False,True,False,241.0,10,1
5,4,221.8,353.7,21,3.77,1,0,1,0,0,818115.17,False,False,False,True,False,True,False,False,221.8,9,0
4,4,206.2,291.6,15,9.03,0,0,1,1,0,1063025.06,False,True,False,False,False,False,False,True,206.2,8,0
5,5,257.5,534.8,26,9.76,0,0,1,0,0,1766065.91,False,False,False,False,False,True,False,False,257.5,10,0
3,3,152.9,272.7,10,2.04,1,0,0,0,0,773350.78,True,False,False,False,False,False,False,True,152.9,6,0
4,4,246.2,342.3,11,18.77,1,1,1,0,0,890739.02,True,False,False,False,False,True,False,False,246.2,8,1
2,2,183.3,276.3,7,6.09,1,0,0,1,1,1232915.93,False,False,False,False,True,False,True,False,183.3,4,0
2,2,128.8,0.0,29,1.28,0,0,0,0,1,831460.45,False,False,False,False,False,False,False,False,128.8,4,0
2,2,150.1,0.0,11,12.85,0,0,0,0,0,345148.75,True,False,False,False,False,False,False,False,150.1,4,0
3,2,147.8,289.3,2,45.13,0,0,1,0,1,667338.86,False,False,False,False,True,False,True,False,147.8,5,1
3,2,145.9,202.5,7,0.73,1,0,1,0,0,1603474.24,False,False,False,False,True,False,False,True,145.9,5,0
6,6,303.5,499.7,7,9.86,1,0,1,0,0,2644505.15,False,False,False,False,True,False,False,True,303.5,12,0
2,1,111.1,184.2,9,8.41,1,0,0,1,1,615986.26,False,False,True,False,False,False,False,True,111.1,3,0
2,1,89.6,173.4,16,16.76,1,0,1,1,1,343285.04,False,True,False,False,False,True,False,False,89.6,3,1
3,2,148.1,0.0,11,8.49,0,0,0,0,0,595265.38,False,False,False,False,False,False,False,False,148.1,5,0
4,4,201.9,485.5,18,22.08,0,0,0,1,0,877590.88,False,False,False,False,True,True,False,False,201.9,8,1
3,3,170.5,420.3,27,8.13,1,0,0,0,1,787989.71,False,False,False,False,True,False,False,True,170.5,6,0
